UUID,Modified,Creator,Publisher,Title,DatasetURI,Description,TopicCategory,TemporalCoverage,DateIssued,Spatial,Formats,MetadataLink,Links
228637da-28e2-47c8-b6ff-cc198da31565,2018-02-17T11:02:49.695205,Minnesota Department of Natural Resources (MNDNR),Natural Resources Department,Scientific and Natural Area Units,bdry-scientific-and-nat-areas,"This dataset includes the main MNDNR Scientific and Natural Areas (SNA) feature class, along with ancillary feature classes such as annotation and parking lots.  These feature classes support MNNR's SNA Work Planning application.<br/><br/>scientific_and_natural_area_boundaries: A polygon feature class delineated on and digitized from 1:24,000 U.S.G.S. quad maps of Minnesota Scientific and Natural Areas (SNAs).<br/><br/>Scientific and natural areas are established to protect and perpetuate in an undisturbed natural state those lands and waters embracing natural features of exceptional scientific and educational value. The SNA Program's goal is to ensure that no single rare feature is lost from any region of the state. This requires protection and management of each feature in sufficient quantity and distribution across the landscape. The Programs' Long Range Plan is to protect at least five locations of plant communities known to occur in each landscape region, and three locations per region of each rare species, plant or animal, and geologic feature. It is estimated that 500 natural areas are needed throughout the state to adequately protect significant features. Because over 40 percent of these rare features occur in prairies, 200 SNAs would be in the prairie area of the state. Of the remainder, approximately 135 are estimated to be needed in the deciduous and 165 in coniferous forest landscape communities in the next 100 years. Protection of multiple sites in each landscape region is a vital means of capturing the genetic diversity and preventing the loss of important species, communities, and features. This strategy observes the wisdom of not putting all our eggs in one basket. <br/><br/>In addition to SNA, Itasca and Crow Wing Counties have established county natural areas. Itasca County's natural areas were established in 1966. Sites are set aside as SNAs because of their natural attributes and rare resources, which warrant protection for their inherent values and as places for scientific and educational use. Protection guards against developments such as trails, campgrounds, picnic sites, logging, mineral exploration and development, cultivation, and other uses of land, public or private, that interfere with the preservation of its natural features","Boundaries, Environment, Geoscientific",2/16/18,2014-06-25T21:29:03.152409,"{""type"":""Polygon"",""coordinates"":[[[-96.594773, 43.455332],[-96.594773, 48.995304], [-89.922535, 48.995304], [-89.922535, 43.455332], [-96.594773, 43.455332]]]}","JPEG, gpkg, SHP, fgdb, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_scientific_and_nat_areas/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_scientific_and_nat_areas/preview/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_scientific_and_nat_areas/gpkg_bdry_scientific_and_nat_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_scientific_and_nat_areas/shp_bdry_scientific_and_nat_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_scientific_and_nat_areas/fgdb_bdry_scientific_and_nat_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_scientific_and_nat_areas/metadata/metadata.html"
ed4a411a-1aad-43f8-bbce-b982a0b96bcc,2018-02-17T11:02:48.281005,Metropolitan Council,Metropolitan Council,MCES Stream and River Monitoring Sites,us-mn-state-metc-env-mces-stream-river-mont-sites,"This layer contains point locations for each of the Metropolitan Council's  stream and river monitoring sites.  Many of the sites are inactive but historic data is still available on the Council's Environmental Information Management System (EIMS).<br/><br/>River sites are monitored to measure MCES wastewater treatment facility compliance with NPDES requirements and state water quality standards, as well as to document trends and changes in water quality.<br/><br/>Stream sites are monitored to assess non-point source pollution impacts on the Metropolitan Area and measure progress towards achieving polluant reductions and improving water quality.",Environment,,2015-08-21T10:01:49.262137,"{""type"":""Polygon"",""coordinates"":[[[-94.219, 43.996],[-94.219, 45.401], [-92.105, 45.401], [-92.105, 43.996], [-94.219, 43.996]]]}","fgdb, SHP, ags_mapserver, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_stream_river_mont_sites/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_stream_river_mont_sites/fgdb_env_mces_stream_river_mont_sites.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_stream_river_mont_sites/shp_env_mces_stream_river_mont_sites.zip, http://gis2.metc.state.mn.us/arcgis/rest/services/MetroGIS/Environmental_Monitoring_Modeling/MapServer, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_stream_river_mont_sites/gpkg_env_mces_stream_river_mont_sites.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_stream_river_mont_sites/metadata/metadata.html"
960420db-5fb4-4a13-a0de-1f848f7c7933,2018-02-17T11:02:47.405779,Metropolitan Council,Metropolitan Council,Transit Trip Count and Headway Summary,us-mn-state-metc-trans-transit-count-headway-sum,"The Transit System Trip Count and Headway layer contains frequency statistics for all trips serving the Twin Cities regional metropolitan area. One shape and one corresponding record exists for each individual road segment during a specific day of the week for a specific route. One road segment can have three or more copies of the same shape if the trip pattern occurs on a weekday, Saturday, and Sunday. <br/><br/>Headway is defined as the number of minutes in a service period divided by the trip count for that same service period. The number represents the average rate of minutes between each trip.<br/><br/>The line work for the dataset was derived from NCompass's Centerline and Address Range dataset. A small number of line segments have been added to completely depict the network traveled by fixed-route transit vehicles. ",Transportation,,2015-10-20T10:02:05.975229,"{""type"":""Polygon"",""coordinates"":[[[-94.012, 44.471],[-94.012, 45.415], [-92.732, 45.415], [-92.732, 44.471], [-94.012, 44.471]]]}","SHP, fgdb, gpkg, ags_mapserver, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_count_headway_sum/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_count_headway_sum/shp_trans_transit_count_headway_sum.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_count_headway_sum/fgdb_trans_transit_count_headway_sum.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_count_headway_sum/gpkg_trans_transit_count_headway_sum.zip, http://gis2.metc.state.mn.us/arcgis/rest/services/MetroGIS/Transit/MapServer, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_count_headway_sum/metadata/metadata.html"
41e95ea7-d811-4c11-a003-7c8c05e06434,2018-02-17T11:02:45.020221,MN Department of Health,Health Department,Wellhead Protection Areas,water-wellhead-protection-areas,"Wellhead Protection Area (WHPA) is the Minnesota Department of Health (MDH) approved surface and subsurface area surrounding a public water supply well or well field that supplies a public water system, through which contaminants are likely to move toward and reach the well or well field. <br/>			","Environment, Health, Inland Waters",5/3/17,2014-10-07T13:08:04.932293,"{""type"":""Polygon"",""coordinates"":[[[-97.068180, 43.436316],[-97.068180, 48.803411], [-91.199999, 48.803411], [-91.199999, 43.436316], [-97.068180, 43.436316]]]}","JPEG, SHP, fgdb, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_wellhead_protection_areas/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_wellhead_protection_areas/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_wellhead_protection_areas/shp_water_wellhead_protection_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_wellhead_protection_areas/fgdb_water_wellhead_protection_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_wellhead_protection_areas/gpkg_water_wellhead_protection_areas.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_health/water_wellhead_protection_areas/metadata/metadata.html"
f464a685-bc3a-48ba-9105-b5cfeeca60ed,2018-02-17T11:02:43.477681,Minnesota Department of Natural Resources (MNDNR),Natural Resources Department,Publicly Accessible State Wildlife Management Areas,bdry-dnr-wildlife-mgmt-areas-pub,"This polygon theme contains boundaries for approximately 1392 Wildlife Management Areas (WMAs) across the state of Minnesota covering nearly 1,288,000 acres. WMAs are part of the Minnesota state recreation system created to protect wildlife habitat and provide wildlife-based recreation. ","Biota, Boundaries",2/16/18,2014-06-25T21:28:56.654194,"{""type"":""Polygon"",""coordinates"":[[[-96.774088, 43.437530],[-96.774088, 49.238689], [-89.847596, 49.238689], [-89.847596, 43.437530], [-96.774088, 43.437530]]]}","JPEG, fgdb, SHP, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_wildlife_mgmt_areas_pub/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_wildlife_mgmt_areas_pub/preview/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_wildlife_mgmt_areas_pub/fgdb_bdry_dnr_wildlife_mgmt_areas_pub.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_wildlife_mgmt_areas_pub/shp_bdry_dnr_wildlife_mgmt_areas_pub.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_wildlife_mgmt_areas_pub/gpkg_bdry_dnr_wildlife_mgmt_areas_pub.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_wildlife_mgmt_areas_pub/metadata/metadata.html"
f37dec13-ebdb-432e-ac2e-6dc364aa466c,2018-02-17T11:02:42.740245,Metropolitan Council,Metropolitan Council,Transit Patterns by Street Segments,us-mn-state-metc-trans-transit-pattern-stret-segs,The Transit Patterns layer contains all fixed patterns serving the Twin Cities regional metropolitan area. A single route has multiple patterns often characterized by different terminals or branches. One shape and one corresponding record exists for each individual road segment that compose the pattern. <br/><br/>The line work for the dataset was derived from NCompasses Street Centerline and Address Range dataset. A small number of line segments have been added to those available from the NCompass dataset to completely depict all patterns traveled by fixed-route transit vehicles. ,Transportation,,2015-10-07T10:02:06.777873,"{""type"":""Polygon"",""coordinates"":[[[-94.012, 44.471],[-94.012, 45.415], [-92.732, 45.415], [-92.732, 44.471], [-94.012, 44.471]]]}","gpkg, fgdb, SHP, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_pattern_stret_segs/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_pattern_stret_segs/gpkg_trans_transit_pattern_stret_segs.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_pattern_stret_segs/fgdb_trans_transit_pattern_stret_segs.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_pattern_stret_segs/shp_trans_transit_pattern_stret_segs.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_pattern_stret_segs/metadata/metadata.html"
f140725c-c72c-4825-bb06-bb7235a4124b,2018-02-17T11:02:41.348845,Metropolitan Council,Metropolitan Council,MCES Lake Monitoring Sites,us-mn-state-metc-env-mces-lake-monitoring-sites,"This layer contains point locations for each of the Metropolitan Council's  lake monitoring sites.  Many of the sites are inactive but historic data is still available on the Council's Environmental Information Management System (EIMS).<br/><br/>MCES monitors lakes to obtain and provide information that enable cities, counties, lake associations, and watershed management districts to better manage TCMA lakes, thereby protecting and improving lake water quality.  Monitoring is conducted by Metropolitan Council staff and by citizen volunteers as part of the MCES Citizen-Assisted Monitoring Program (CAMP).",Environment,,2015-08-21T10:01:47.084909,"{""type"":""Polygon"",""coordinates"":[[[-94.022, 44.464],[-94.022, 45.381], [-92.789, 45.381], [-92.789, 44.464], [-94.022, 44.464]]]}","fgdb, SHP, gpkg, ags_mapserver, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_lake_monitoring_sites/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_lake_monitoring_sites/fgdb_env_mces_lake_monitoring_sites.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_lake_monitoring_sites/shp_env_mces_lake_monitoring_sites.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_lake_monitoring_sites/gpkg_env_mces_lake_monitoring_sites.zip, http://gis2.metc.state.mn.us/arcgis/rest/services/MetroGIS/Environmental_Monitoring_Modeling/MapServer, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/env_mces_lake_monitoring_sites/metadata/metadata.html"
3756d775-186b-45a7-8db9-e60bd5307aac,2018-02-17T11:02:40.365574,Metropolitan Council - Metro Transit,Metropolitan Council,Metro Transit Schedule Data - General Transit Feed Specification (GTFS),us-mn-state-metc-trans-transit-schedule-google-fd,The Metro Transit schedule data includes bus and LRT schedules for the Twin Cities metropolitan area. This includes data for all public transit companies in the Minneapolis / St. Paul metropolitan area except the Minnesota Valley Transit Authority. The data uses the General Transit Feed Specification. This specification can be found at https://developers.google.com/transit/gtfs/reference?csw=1.,Transportation,,2015-10-15T10:02:20.456310,"{""type"":""Polygon"",""coordinates"":[[[-94.012, 44.471],[-94.012, 45.415], [-92.732, 45.415], [-92.732, 44.471], [-94.012, 44.471]]]}","CSV, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_schedule_google_fd/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_schedule_google_fd/csv_trans_transit_schedule_google_fd.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_transit_schedule_google_fd/metadata/metadata.html"
e99be5b7-895f-4d21-b961-859b7d9b1ff2,2018-02-17T11:02:39.015934,Minnesota Department of Natural Resources (DNR) - Division of Fish & Wildlife - Wildlife Unit,Natural Resources Department,DNR Wildlife Management Area Land Cover - Publicly Accessible,biota-wma-landcover-pub,"This polygon feature class contains land cover type boundaries for publicly accessible Wildlife Management Areas(WMAs) across the state. WMAs are part of the Minnesota state recreation system created to protect wildlife habitat and provide wildlife-based recreation.  Cover type polygons are based on a hierarchical classification system modified from the Minnesota Land Cover Classification System (MLCCS).  (The following text is taken from the: Minnesota Land Cover Classification System User Manual, July 2003, MN DNR, Central Region.)  MLCCS integrates classification of cultural features, non-native vegetation, natural and semi-natural vegetation into a comprehensive land cover classification system.  MLCCS is based heavily on the US National Vegetation Classification System (NVCS) and Minnesota's Native Vegetation: A Key to Natural Communities, version 1.5.  The MLCCS uses the natural community terminology developed by the MN DNR Natural Heritage and Nongame Research Program (NHNRP).  To find out further about the MLCCS, refer to the Minnesota Land Cover<br/>Classification System website.(http://www.dnr.state.mn.us/mlccs/index.html).",Biota,2/16/18,2014-12-10T09:01:25.365644,"{""type"":""Polygon"",""coordinates"":[[[-96.774088, 43.437530],[-96.774088, 49.238689], [-89.847596, 49.238689], [-89.847596, 43.437530], [-96.774088, 43.437530]]]}","JPEG, SHP, fgdb, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_wma_landcover_pub/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_wma_landcover_pub/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_wma_landcover_pub/shp_biota_wma_landcover_pub.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_wma_landcover_pub/fgdb_biota_wma_landcover_pub.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_wma_landcover_pub/gpkg_biota_wma_landcover_pub.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_wma_landcover_pub/metadata/metadata.html"
c2756227-455c-43de-a37b-f27142d6ce99,2018-02-17T11:02:36.364734,Minnesota Department of Natural Resources (MNDNR) - Division of Forestry,Natural Resources Department,MNDNR Forest Stand Inventory,biota-dnr-forest-stand-inventory,"This layer is a digital inventory of individual forest stands. The data is collected by MNDNR Foresters in each MNDNR Forestry Administrative Area, and is updated on a continuous basis, as needed. Most stands are field checked and their characteristics described. Follows internal MNDNR classification schema. This data originates from the MNDNR's ""Forest Inventory Management"" system (also referred to as FIM).","Biota, Environment",2/16/18,2014-06-25T21:28:55.503506,"{""type"":""Polygon"",""coordinates"":[[[-96.664399, 43.443137],[-96.664399, 49.345240], [-89.762775, 49.345240], [-89.762775, 43.443137], [-96.664399, 43.443137]]]}","JPEG, SHP, fgdb, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_forest_stand_inventory/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_forest_stand_inventory/preview/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_forest_stand_inventory/shp_biota_dnr_forest_stand_inventory.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_forest_stand_inventory/fgdb_biota_dnr_forest_stand_inventory.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_forest_stand_inventory/gpkg_biota_dnr_forest_stand_inventory.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_forest_stand_inventory/metadata/metadata.html"
8591264d-a88c-4d80-8584-5ce5225be434,2018-02-17T11:02:35.327181,"University of Minnesota, Department of Geology and Geophysics; Minnesota Department of Natural Resources (DNR), Ecological and Water Resources Division",Natural Resources Department,Springs in Minnesota,env-mn-springs-inventory,"Inventory of springs in Minnesota. These data are collected and compiled by the Minnesota DNR as a tool to help create awareness of and appreciation for this resource so spring flows can be maintained and groundwater-dependent resources can be protected. These data include locations compiled in the Karst Features Database (Minnesota Geological Survey), locations from historical documents, field surveys by DNR staff, and approved citizen submittals through a citizen reporting application. ","Environment, Geoscientific, Inland Waters",2/16/18,2017-04-29T10:01:59.740760,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","JPEG, fgdb, HTML, gpkg, SHP",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_springs_inventory/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_springs_inventory/metadata/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_springs_inventory/fgdb_env_mn_springs_inventory.zip, http://mndnr.maps.arcgis.com/apps/View/index.html?appid=2a163323d2bb43d0928e03aa2c03451d, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_springs_inventory/gpkg_env_mn_springs_inventory.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_springs_inventory/shp_env_mn_springs_inventory.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/env_mn_springs_inventory/metadata/metadata.html"
e2edbd7f-fbc2-4e95-a770-af2395d0158f,2018-02-17T11:02:34.164417,Minnesota Department of Natural Resources,Natural Resources Department,"State Parks, Recreation Areas, and Waysides",bdry-dnr-lrs-prk,"This dataset consists of three related feature classes:<br/><br/>-- A point file of State Park, State Recreation Area, and State Wayside Area reference locations, individually positioned at large scale to represent a common destination within the park such as its entrance or visitor's center (dnr_management_units_prk_ref_pts).<br/><br/>-- Statutory boundary polygons of State Parks, State Recreation Areas, and State Wayside Areas (dnr_stat_plan_areas_prk). These features represent only the boundary of the management unit's formal legal description as defined in Statutory law and do not imply management or ownership of lands by the State inside the boundary.<br/><br/>-- Polygons of lands managed by the MNDNR Division of Parks and Trails within these statutory boundaries (dnr_management_units_prk).","Boundaries, Environment",2/16/18,2014-06-25T21:28:54.176440,"{""type"":""Polygon"",""coordinates"":[[[-97.23, 43.5],[-97.23, 49.37], [-89.53, 49.37], [-89.53, 43.5], [-97.23, 43.5]]]}","JPEG, SHP, fgdb, gpkg, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_lrs_prk/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_lrs_prk/preview/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_lrs_prk/shp_bdry_dnr_lrs_prk.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_lrs_prk/fgdb_bdry_dnr_lrs_prk.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_lrs_prk/gpkg_bdry_dnr_lrs_prk.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/bdry_dnr_lrs_prk/metadata/metadata.html"
4e900c73-d013-4dc1-bca6-d09384b4e0a3,2018-02-17T11:02:31.553990,Minnesota Department of Natural Resources (MNDNR),Natural Resources Department,MNDNR Native Plant Communities,biota-dnr-native-plant-comm,"This dataset contains 3 main feature classes. See the detailed description of each feature class in the individual metadata files below:<br/><a href=""ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/metadata/npc_metadata.html"" target=_blank>MNDNR Native Plant Communities</a><br/><a href=""ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/metadata/ewr_npc_metadata.html"" target=_blank>DNR NPC and Land Cover - EWR</a><br/><a href=""ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/metadata/dnr_npc_land_cover_pat.html"" target=_blank>DNR NPC and Land Cover - Parks and Trails</a>","Biota, Environment",2/16/18,2014-06-25T21:28:52.377440,"{""type"":""Polygon"",""coordinates"":[[[-96.810633, 43.436939],[-96.810633, 49.015581], [-89.787973, 49.015581], [-89.787973, 43.436939], [-96.810633, 43.436939]]]}","JPEG, SHP, gpkg, fgdb, HTML",ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/metadata/metadata.html,"ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/preview/preview.jpg, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/shp_biota_dnr_native_plant_comm.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/gpkg_biota_dnr_native_plant_comm.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/fgdb_biota_dnr_native_plant_comm.zip, ftp://ftp.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/biota_dnr_native_plant_comm/metadata/metadata.html"
